Gender,Customer_Type,Age,Travel_Class,Travel_Distance,Arrival_Delay_in_Mins,Seat_Comfort,Catering,Platform_Location,Onboard_Wifi_Service,Onboard_Entertainment,Online_Support,Ease_of_Online_Booking,Onboard_Service,Legroom,Baggage_Handling,CheckIn_Service,Cleanliness,Online_Boarding
0,0.0,46.0,1,2534,0.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,3.4550870760769934,2.0,2.0,5.0,2.0,3.0
1,1.0,28.0,0,2045,27.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,4.0,1.0
1,1.0,20.0,1,2502,0.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,2.0
0,1.0,38.0,1,1144,0.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0
1,0.1821906328563891,27.0,1,2239,0.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0
0,0.0,48.0,1,1120,0.0,5.0,2.8503023724608467,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
0,0.0,45.0,0,3004,1.0,0.0,1.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0
0,0.0,44.0,0,2685,38.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1,0.0,52.0,0,1616,0.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0
1,0.0,36.0,0,2609,39.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0
1,0.0,47.0,1,2361,0.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,4.0
0,0.0,25.0,1,2032,10.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0
0,1.0,49.0,1,2930,0.0,1.0,2.8503023724608467,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0
1,1.0,23.0,1,1994,0.0,4.0,2.8503023724608467,3.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0
0,1.0,50.0,1,1429,0.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0
0,0.0,38.0,1,1552,39.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0
1,0.0,51.0,1,2973,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0
1,0.0,64.0,1,2147,0.0,4.0,4.0,1.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,2.0
1,0.0,45.0,0,1846,60.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.4550870760769934,2.0,2.0,2.0,2.0,3.0
1,0.0,37.0,0,2985,0.0,0.0,0.0,1.0,2.0,4.0,5.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0
1,0.1821906328563891,28.0,1,1862,34.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0
0,0.0,34.0,0,298,0.0,0.0,0.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0
1,0.0,37.0,0,410,36.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0
0,0.0,27.0,0,4716,6.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0
1,1.0,26.0,0,1780,0.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0
1,0.0,63.0,1,2109,45.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0
1,0.0,18.0,1,1622,0.0,3.0,3.0,5.0,2.0,3.0,1.0,2.0,3.0,5.0,5.0,3.0,5.0,2.0
0,0.0,54.0,0,2856,0.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0
1,0.0,29.0,0,3661,0.0,1.0,5.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
0,0.1821906328563891,59.0,1,710,13.0,2.0,2.8503023724608467,2.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
1,0.0,46.0,0,4002,27.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
1,0.1821906328563891,45.0,0,3227,13.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
0,0.0,23.0,1,1790,18.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,1.0,3.0,1.0,2.0,2.0,5.0
0,0.0,38.0,0,1718,0.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0
1,0.0,56.0,0,2989,5.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
1,0.0,35.0,0,3487,0.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0
1,0.0,65.0,1,937,0.0,2.0,2.8503023724608467,4.0,5.0,0.0,5.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0
0,1.0,44.0,0,2119,23.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0
0,0.0,29.0,1,1289,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,5.0,4.0
1,0.1821906328563891,37.0,1,1357,0.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0
1,0.1821906328563891,56.0,0,3031,0.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0
0,1.0,26.0,0,1515,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0
0,0.0,31.0,0,2830,31.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0
0,0.0,51.0,0,2623,0.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
0,0.0,31.0,0,1803,0.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0
0,0.0,21.0,1,2963,5.0,5.0,5.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0
0,0.0,26.0,0,1955,1.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0
1,0.0,27.0,0,2775,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0
0,0.0,31.0,0,3296,0.0,5.0,3.0,1.0,5.0,4.0,5.0,5.0,1.0,2.0,4.0,1.0,3.0,5.0
0,1.0,57.0,1,2590,3.0,1.0,0.0,4.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0
1,0.0,48.0,0,645,0.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0
1,0.0,69.0,1,1961,0.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0
1,0.0,49.0,1,2370,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0
1,0.0,44.0,0,969,0.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0
1,0.0,18.0,0,5385,0.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0
0,0.0,50.0,1,3999,133.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0
0,0.0,50.0,0,3482,14.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0
0,0.0,48.0,1,86,0.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0
0,0.0,49.0,0,3633,0.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
0,0.0,55.0,0,721,3.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0
1,0.0,27.0,0,4320,25.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,5.0
0,0.0,40.0,1,4177,52.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0
1,1.0,34.0,0,1398,0.0,2.0,2.0,1.0,5.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0
1,0.0,59.0,0,2944,12.0,2.0,2.8503023724608467,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
0,0.1821906328563891,18.0,1,1803,6.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0
1,0.0,55.0,0,2056,39.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
1,0.0,42.0,0,1740,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,3.4550870760769934,4.0,4.0,5.0,4.0,3.0
0,0.0,43.0,0,235,0.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0
0,0.1821906328563891,62.0,0,1484,110.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0
0,0.0,36.0,0,232,0.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0
0,0.0,29.0,0,1363,46.0,2.0,2.8503023724608467,2.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,5.0,3.0
1,0.0,66.0,1,2009,0.0,5.0,2.8503023724608467,3.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,4.0,5.0
0,0.0,36.0,1,1839,0.0,0.0,0.0,4.0,3.0,3.0,4.0,5.0,5.0,0.0,5.0,2.0,5.0,2.0
0,0.0,66.0,1,3002,190.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,3.0,5.0,4.0,1.0,3.0,1.0
0,0.0,29.0,0,2757,1.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0
0,0.1821906328563891,44.0,0,2547,10.0,3.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0
1,0.0,49.0,1,1771,0.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0
1,0.0,40.0,0,2467,0.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,0.0,34.0,0,1204,0.0,3.0,2.8503023724608467,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
1,0.1821906328563891,61.0,0,900,69.0,2.0,2.8503023724608467,2.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
1,0.0,66.0,1,3240,0.0,1.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0
0,0.0,70.0,1,2328,247.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,3.4550870760769934,5.0,5.0,1.0,5.0,1.0
1,0.0,48.0,0,431,0.0,1.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
0,0.0,38.0,0,3902,0.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,3.4550870760769934,2.0,2.0,4.0,2.0,3.0
1,0.0,28.0,0,4106,70.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,2.0
0,0.0,37.0,1,2690,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0
1,0.0,56.0,1,1758,29.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,4.0,2.0,5.0,1.0
1,0.0,56.0,0,3156,0.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
1,0.0,27.0,0,2271,0.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0
0,0.0,46.0,1,1480,9.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
1,0.0,33.0,0,1676,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0
0,0.0,68.0,0,325,0.0,1.0,1.0,1.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
1,1.0,41.0,0,2300,208.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0
1,0.0,15.0,1,1754,18.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,1.0
1,0.0,31.0,0,2873,33.0,1.0,2.8503023724608467,1.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0
0,0.0,51.0,0,95,0.0,4.0,4.0,4.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0
1,1.0,22.0,1,1967,0.0,5.0,5.0,3.0,1.0,5.0,4.0,1.0,5.0,3.0,4.0,4.0,5.0,1.0
0,0.1821906328563891,38.0,0,1900,4.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,5.0,4.0,5.0,1.0
1,0.0,42.0,1,2228,32.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,2.0,5.0
0,0.0,50.0,0,2542,0.0,1.0,2.8503023724608467,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0
0,0.0,34.0,0,2238,4.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
1,0.0,57.0,0,2615,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0
0,0.0,23.0,1,1332,0.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,2.0
1,0.0,33.0,0,1969,52.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0
0,1.0,25.0,1,3082,14.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,2.0,3.0,4.0,1.0,4.0,5.0
0,0.0,58.0,0,1721,31.0,2.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0
0,0.0,43.0,0,817,1.0,1.0,5.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0
1,0.0,48.0,1,2092,37.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,1.0,1.0,4.0
0,0.0,33.0,1,1687,0.0,4.0,2.8503023724608467,2.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0
0,0.0,20.0,1,2304,0.0,0.0,0.0,2.0,4.0,0.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,4.0
1,0.0,23.0,0,3232,27.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0
1,0.0,33.0,1,1126,0.0,2.0,2.0,3.0,5.0,2.0,1.0,5.0,4.0,1.0,3.0,3.0,3.0,5.0
0,0.0,61.0,1,594,0.0,5.0,2.8503023724608467,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0
0,0.0,57.0,0,3983,167.0,2.0,1.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0
0,1.0,20.0,1,1435,0.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0
1,1.0,26.0,0,2362,0.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,5.0,4.0,4.0,1.0
0,0.0,59.0,0,2692,13.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0
1,0.0,58.0,1,2875,19.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,1.0
1,0.0,45.0,1,2223,69.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0
0,0.0,49.0,0,1666,0.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.4550870760769934,3.0,3.0,4.0,3.0,1.0
0,1.0,22.0,0,1422,29.0,0.0,0.0,2.0,4.0,0.0,4.0,4.0,3.4550870760769934,3.0,1.0,1.0,3.0,4.0
0,0.0,38.0,0,2532,0.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0
0,1.0,57.0,1,2527,0.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0
1,0.0,36.0,0,2502,0.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
1,1.0,26.0,0,1491,19.0,5.0,5.0,4.0,2.0,5.0,2.0,2.0,4.0,3.0,5.0,4.0,5.0,2.0
0,0.0,16.0,1,3689,0.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0
1,0.0,49.0,0,81,73.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.4550870760769934,5.0,4.0,5.0,5.0,3.0
1,0.1821906328563891,61.0,0,275,47.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
0,0.0,44.0,0,232,0.0,2.0,2.8503023724608467,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
0,0.0,50.0,0,84,19.0,1.0,1.0,1.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0
0,0.1821906328563891,59.0,1,465,9.0,3.0,3.0,4.0,2.0,5.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0
0,0.0,43.0,0,1923,33.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,5.0,3.0,1.0,3.0,4.0
1,1.0,28.0,0,2780,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0
1,0.1821906328563891,26.0,1,2529,0.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0
0,0.0,45.0,1,991,6.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0
0,0.0,43.0,0,2421,1.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
1,0.0,67.0,1,1359,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.4550870760769934,1.0,3.0,4.0,4.0,2.0
0,0.0,38.0,1,2231,0.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,0.0,38.0,1,2062,0.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0
0,0.0,29.0,0,2620,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0
1,0.0,60.0,0,1304,0.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0
0,0.1821906328563891,53.0,1,635,20.0,3.0,2.8503023724608467,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
1,0.0,47.0,0,3388,5.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
0,0.0,58.0,0,490,24.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0
0,1.0,39.0,0,2210,0.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0
0,0.0,52.0,1,2102,0.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0
1,0.0,22.0,0,1530,0.0,4.0,2.8503023724608467,4.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,1.0,3.0,3.0
0,0.0,41.0,0,1954,0.0,2.0,2.8503023724608467,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
0,0.0,47.0,1,622,0.0,0.0,0.0,3.0,5.0,4.0,5.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0
0,0.0,28.0,1,2247,0.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
0,0.0,22.0,0,1736,0.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0
1,0.0,56.0,0,2818,19.0,4.0,5.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0
1,0.0,56.0,0,1304,0.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
0,0.0,54.0,0,2216,4.0,3.0,2.8503023724608467,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
0,0.0,25.0,1,1953,21.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0
0,0.0,32.0,1,1358,6.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0
1,0.1821906328563891,9.0,1,2701,11.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4550870760769934,3.0,4.0,2.0,3.0,3.0
1,1.0,48.0,0,931,0.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0
1,0.0,12.0,1,2336,0.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0
1,0.0,43.0,0,3864,0.0,5.0,2.8503023724608467,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
1,0.0,42.0,0,3863,46.0,5.0,2.8503023724608467,5.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0
1,1.0,37.0,0,2230,0.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0
1,0.0,41.0,0,1442,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
1,1.0,27.0,1,1779,0.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,1.0,4.0,1.0,2.0,5.0
1,1.0,28.0,0,2828,0.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,5.0,4.0,2.0
0,0.0,49.0,1,551,36.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0
0,0.0,49.0,0,1980,0.0,3.0,2.8503023724608467,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
0,0.0,50.0,0,208,28.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
1,1.0,47.0,0,2504,0.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0
1,0.0,11.0,1,2108,0.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0
0,0.0,45.0,1,660,15.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.4550870760769934,2.0,2.0,3.0,2.0,3.0
1,0.0,45.0,0,3760,0.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
0,0.0,50.0,1,1593,0.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0
1,0.0,63.0,1,3313,0.0,1.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
1,0.1821906328563891,51.0,0,3399,0.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0
0,0.0,51.0,0,2243,37.0,5.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
1,0.0,38.0,0,356,49.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0
1,0.0,47.0,1,1548,6.0,5.0,2.8503023724608467,1.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,5.0
0,0.0,66.0,1,417,0.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0
0,0.0,32.0,0,5396,0.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0
1,0.0,26.0,0,1923,0.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0
0,1.0,39.0,0,1657,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.4550870760769934,3.0,5.0,5.0,5.0,4.0
0,0.0,60.0,1,504,0.0,5.0,2.0,1.0,3.0,1.0,4.0,3.0,3.0,5.0,3.0,1.0,3.0,1.0
0,0.0,16.0,1,1967,0.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,5.0
1,1.0,21.0,1,1542,0.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0
1,0.0,58.0,0,2375,0.0,4.0,2.8503023724608467,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0
0,0.0,51.0,1,277,0.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,3.4550870760769934,4.0,3.0,5.0,3.0,4.0
0,0.0,42.0,1,1030,12.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
1,0.0,22.0,0,4587,3.0,1.0,1.0,1.0,4.0,4.0,3.5208005396896787,3.4765343974820144,3.4550870760769934,3.493661635326194,5.0,4.0,5.0,4.0
1,1.0,22.0,1,2522,0.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0
1,0.0,56.0,1,2897,0.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,1.0,4.0,4.0,3.0,3.0,5.0
